Valparaiso,41.4730556,-87.0611111
Vincennes,38.6772222,-87.5286111
Wabash,40.7977778,-85.8205556
Warsaw,41.2380556,-85.8530556
Washington,38.6591667,-87.1727778
West Lafayette,40.4258333,-86.9080556
Westfield,40.0427778,-86.1275000
Zionsville,39.9508333,-86.2619444
Altoona,41.6441667,-93.4644444
Ames,42.0347222,-93.6197222
Ankeny,41.7297222,-93.6055556
Bettendorf,41.5244444,-90.5155556
Boone,42.0597222,-93.8800000
Burlington,40.8075000,-91.1127778
Carroll,42.0658333,-94.8666667
Cedar Falls,42.5277778,-92.4452778
Cedar Rapids,42.0083333,-91.6438889
Clinton,41.8444444,-90.1886111
Clive,41.6030556,-93.7238889
Coralville,41.6763889,-91.5802778
Council Bluffs,41.2619444,-95.8608333
Davenport,41.5236111,-90.5775000
Des Moines,41.6005556,-93.6088889
Dubuque,42.5005556,-90.6644444
Fairfield,41.0086111,-91.9625000
Fort Dodge,42.4975000,-94.1677778
Fort Madison,40.6297222,-91.3150000
Grinnell,41.7430556,-92.7222222
Indianola,41.3580556,-93.5572222
Iowa City,41.6611111,-91.5300000
Johnston,41.6730556,-93.6975000
Keokuk,40.3972222,-91.3847222
Le Mars,42.7941667,-96.1652778
Ledyard,43.4216667,-94.1619444
Marion,42.0341667,-91.5975000
Marshalltown,42.0494444,-92.9077778
Mason City,43.1536111,-93.2008333
Muscatine,41.4244444,-91.0430556
Newton,41.6997222,-93.0477778
Oskaloosa,41.2963889,-92.6441667
Ottumwa,41.0041667,-92.3736111
Pella,41.4080556,-92.9161111
Sioux City,42.5000000,-96.4000000
Spencer,43.1413889,-95.1441667
Storm Lake,42.6411111,-95.2094444
Urbandale,41.6266667,-93.7119444
Waterloo,42.4927778,-92.3427778
Waverly,42.7258333,-92.4752778
West Des Moines,41.5772222,-93.7111111
Andover,37.7138889,-97.1361111
Arkansas City,37.0619444,-97.0380556
Atchison,39.5630556,-95.1213889
Chanute,37.6791667,-95.4569444
Coffeyville,37.0372222,-95.6161111
Derby,37.5455556,-97.2686111
Dodge City,37.7527778,-100.0166667
El Dorado,37.8172222,-96.8619444
Emporia,38.4038889,-96.1813889
Garden City,37.9716667,-100.8722222
Gardner,38.8108333,-94.9269444
Great Bend,38.3644444,-98.7644444
Hays,38.8791667,-99.3263889
Haysville,37.5644444,-97.3519444
Hutchinson,38.0608333,-97.9294444
Independence,37.2241667,-95.7080556
Junction City,39.0286111,-96.8311111
Kansas City,39.1141667,-94.6272222
Lansing,39.2486111,-94.9000000
Lawrence,38.9716667,-95.2350000
Leavenworth,39.3111111,-94.9222222
Leawood,38.9666667,-94.6166667
Lenexa,38.9536111,-94.7333333
Liberal,37.0430556,-100.9205556
Manhattan,39.1836111,-96.5713889
Merriam,39.0236111,-94.6933333
Mission,39.0277778,-94.6555556
Newton,38.0466667,-97.3447222
Olathe,38.8813889,-94.8188889
Ottawa,38.6155556,-95.2675000
Overland Park,38.9822222,-94.6705556
Parsons,37.3402778,-95.2608333
Pittsburg,37.4108333,-94.7047222
Prairie Village,38.9916667,-94.6333333
Salina,38.8402778,-97.6111111
Shawnee,39.0416667,-94.7200000
Topeka,39.0483333,-95.6777778
Wichita,37.6922222,-97.3372222
Winfield,37.2397222,-96.9952778
Ashland,38.4783333,-82.6380556
Bardstown,37.8091667,-85.4669444
Berea,37.5686111,-84.2963889
Bowling Green,36.9902778,-86.4436111
Campbellsville,37.3433333,-85.3419444
Covington,39.0836111,-84.5086111
Danville,37.6455556,-84.7722222
Edgewood,39.0186111,-84.5819444
Elizabethtown,37.6938889,-85.8591667
Erlanger,39.0166667,-84.6008333
Fern Creek,38.1597222,-85.5877778
Florence,38.9988889,-84.6266667
Fort Thomas,39.0750000,-84.4472222
Frankfort,38.2008333,-84.8733333
Georgetown,38.2097222,-84.5588889
Glasgow,36.9958333,-85.9119444
Henderson,37.8361111,-87.5900000
Highview,38.1427778,-85.6241667
Hopkinsville,36.8655556,-87.4886111
Independence,38.9430556,-84.5441667
Jeffersontown,38.1941667,-85.5644444
Lawrenceburg,38.0372222,-84.8966667
Lexington-Fayette,38.0497222,-84.4586111
Louisville,38.2541667,-85.7594444
Lyndon,38.2566667,-85.6016667
Madisonville,37.3280556,-87.4988889
Mayfield,36.7416667,-88.6366667
Murray,36.6102778,-88.3147222
Newburg,38.1600000,-85.6597222
Newport,39.0913889,-84.4958333
Nicholasville,37.8805556,-84.5730556
Okolona,38.1411111,-85.6877778
Owensboro,37.7741667,-87.1133333
Paducah,37.0833333,-88.6000000
Paris,38.2097222,-84.2530556
Radcliff,37.8402778,-85.9491667
Richmond,37.7477778,-84.2947222
Saint Matthews,38.2527778,-85.6558333
Shelbyville,38.2119444,-85.2236111
Shively,38.2000000,-85.8227778
Somerset,37.0919444,-84.6041667
Valley Station,38.1111111,-85.8702778
Winchester,37.9900000,-84.1797222
Abbeville,29.9744444,-92.1341667
Alexandria,31.3111111,-92.4450000
Baker,30.5880556,-91.1680556
Bastrop,32.7561111,-91.8722222
Baton Rouge,30.4505556,-91.1544444
Bogalusa,30.7908333,-89.8486111
Bossier City,32.5158333,-93.7319444
Chalmette,29.9425000,-89.9633333
Crowley,30.2138889,-92.3744444
Denham Springs,30.4866667,-90.9561111
Estelle,29.8455556,-90.1066667
Eunice,30.4941667,-92.4175000
Gretna,29.9144444,-90.0538889
Hammond,30.5041667,-90.4611111
Harahan,29.9402778,-90.2030556
Harvey,29.9033333,-90.0772222
Houma,29.5955556,-90.7194444
Jefferson,29.9658333,-90.1530556
Jennings,30.2222222,-92.6569444
Kenner,29.9938889,-90.2416667
Lafayette,30.2238889,-92.0197222
Lake Charles,30.2263889,-93.2172222
Laplace,30.0663889,-90.4800000
Mandeville,30.3580556,-90.0655556
Marrero,29.8991667,-90.1002778
Merrydale,30.5011111,-91.1083333
Metairie,29.9838889,-90.1527778
Minden,32.6152778,-93.2866667
Monroe,32.5091667,-92.1191667
Morgan City,29.6991667,-91.2066667
Natchitoches,31.7605556,-93.0861111
New Iberia,30.0033333,-91.8186111
New Orleans,29.9544444,-90.0750000
Opelousas,30.5333333,-92.0813889
Pineville,31.3222222,-92.4341667
River Ridge,29.9600000,-90.2155556
Ruston,32.5230556,-92.6377778
Shenandoah,30.4011111,-91.0008333
Shreveport,32.5250000,-93.7500000
Slidell,30.2750000,-89.7811111
Sulphur,30.2363889,-93.3772222
Terrytown,29.9100000,-90.0325000
Thibodaux,29.7955556,-90.8227778
Waggaman,29.9183333,-90.2108333
West Monroe,32.5183333,-92.1475000
Westwego,29.9058333,-90.1422222
Zachary,30.6483333,-91.1563889
Auburn,44.0977778,-70.2316667
Augusta,44.3105556,-69.7800000
Bangor,44.8011111,-68.7783333
Bar Harbor,44.3875000,-68.2044444
Bath,43.9105556,-69.8211111
Belfast,44.4258333,-69.0069444
Berwick,43.2658333,-70.8650000
Biddeford,43.4925000,-70.4538889
Brewer,44.7966667,-68.7619444
Bridgton,44.0547222,-70.7133333
Brunswick,43.9144444,-69.9658333
Bucksport,44.5736111,-68.7961111
Buxton,43.6377778,-70.5194444
Camden,44.2097222,-69.0652778
Cape Elizabeth,43.5636111,-70.2005556
Caribou,46.8605556,-68.0125000
Eliot,43.1530556,-70.8005556
Ellsworth,44.5433333,-68.4200000
Fairfield,44.5883333,-69.5991667
Falmouth,43.7294444,-70.2425000
Farmington,44.6705556,-70.1516667
Freeport,43.8569444,-70.1036111
Gardiner,44.2300000,-69.7758333
Gorham,43.6794444,-70.4447222
Gray,43.8855556,-70.3322222
Hampden,44.7444444,-68.8375000
Hermon,44.8100000,-68.9138889
Houlton,46.1261111,-67.8408333
Jay,44.5038889,-70.2166667
Kennebunk,43.3838889,-70.5452778
Kittery,43.0880556,-70.7366667
Lebanon,43.3944444,-70.8513889
Lewiston,44.1002778,-70.2152778
Lincoln,45.3622222,-68.5055556
Lisbon,44.0313889,-70.1050000
Madawaska,47.3552778,-68.3222222
Madison,44.7975000,-69.8802778
Millinocket,45.6572222,-68.7102778
New Gloucester,43.9627778,-70.2830556
North Berwick,43.3036111,-70.7338889
Norway,44.2138889,-70.5452778
Oakland,44.5402778,-69.7225000
Old Orchard Beach,43.5172222,-70.3780556
Old Town,44.9341667,-68.6458333
Orono,44.8830556,-68.6725000
Paris,44.2597222,-70.5011111
Poland,44.0605556,-70.3941667
Portland,43.6613889,-70.2558333
Presque Isle,46.6811111,-68.0163889
Raymond,43.9013889,-70.4708333
Rockland,44.1036111,-69.1094444
Rumford,44.5536111,-70.5513889
Sabattus,44.1197222,-70.1080556
Saco,43.5008333,-70.4433333
Sanford,43.4391667,-70.7747222
Scarborough,43.5780556,-70.3222222
Skowhegan,44.7650000,-69.7197222
South Berwick,43.2344444,-70.8100000
South Portland,43.6413889,-70.2413889
Standish,43.7358333,-70.5525000
Topsham,43.9275000,-69.9763889
Turner,44.2563889,-70.2566667
Waldoboro,44.0952778,-69.3761111
Waterboro,43.5355556,-70.7155556
Waterville,44.5519444,-69.6322222
Wells,43.3219444,-70.5813889
Westbrook,43.6769444,-70.3716667
Winslow,44.5469444,-69.6216667
Winthrop,44.3050000,-69.9775000
Yarmouth,43.8005556,-70.1872222
Aberdeen,39.5094444,-76.1644444
Adelphi,39.0030556,-76.9722222
Annapolis,38.9783333,-76.4925000
Arbutus,39.2544444,-76.7002778
Arnold,39.0319444,-76.5030556
Aspen Hill,39.0794444,-77.0733333
Baltimore,39.2902778,-76.6125000
Beltsville,39.0347222,-76.9077778
Bethesda,38.9805556,-77.1005556
Bowie,39.0066667,-76.7794444
Brooklyn Park,39.2283333,-76.6166667
Calverton,39.2894444,-76.6605556
Cambridge,38.5630556,-76.0791667
Camp Springs,38.8038889,-76.9069444
Carney,39.3941667,-76.5238889
Catonsville,39.2719444,-76.7322222
Chillum,38.9636111,-76.9911111
Clinton,38.7650000,-76.8986111
Cockeysville,39.4811111,-76.6441667
Colesville,39.0755556,-77.0022222
College Park,38.9805556,-76.9372222
Columbia,39.2402778,-76.8397222
Coral Hills,38.8702778,-76.9213889
Crofton,39.0016667,-76.6877778
Cumberland,39.6527778,-78.7627778
Damascus,39.2883333,-77.2041667
Dundalk,39.2505556,-76.5208333
East Riverdale,38.9619444,-76.9222222
Easton,38.7741667,-76.0766667
Edgemere,39.2419444,-76.4483333
Edgewood,39.4186111,-76.2947222
Eldersburg,39.4036111,-76.9505556
Elkridge,39.2125000,-76.7138889
Elkton,39.6066667,-75.8336111
Ellicott City,39.2672222,-76.7986111
Essex,39.3091667,-76.4752778
Fairland,39.0761111,-76.9580556
Ferndale,39.1830556,-76.6405556
Forestville,38.8450000,-76.8752778
Fort Washington,38.7072222,-77.0233333
Frederick,39.4141667,-77.4108333
Friendly,38.7516667,-76.9788889
Gaithersburg,39.1433333,-77.2016667
Germantown,39.1730556,-77.2719444
Glen Burnie,39.1625000,-76.6250000
Glenn Dale,38.9875000,-76.8208333
Green Haven,39.1394444,-76.5480556
Green Valley,39.3091667,-77.2975000
Greenbelt,39.0044444,-76.8758333
Hagerstown,39.6416667,-77.7202778
Havre de Grace,39.5491667,-76.0919444
Hillandale,39.0263889,-76.9744444
Hillcrest Heights,39.1519444,-76.8922222
Hyattsville,38.9558333,-76.9458333
Joppatowne,39.4577778,-76.3555556
Kettering,38.8844444,-76.8150000
La Plata,38.5291667,-76.9755556
Lake Shore,39.1069444,-76.4852778
Langley Park,38.9886111,-76.9816667
Largo,38.8975000,-76.8305556
Laurel,39.0991667,-76.8486111
Lexington Park,38.2666667,-76.4541667
Lochearn,39.3405556,-76.7225000
Mays Chapel,39.4330556,-76.6497222
Middle River,39.3341667,-76.4397222
Milford Mill,39.3477778,-76.7702778
Mitchellville,38.9250000,-76.7430556
Montgomery Village,39.1766667,-77.1955556
Mount Airy,39.3761111,-77.1550000
Mount Rainier,38.9413889,-76.9652778
New Carrollton,38.9697222,-76.8802778
North Bethesda,39.0444444,-77.1191667
North Laurel,39.1388889,-76.8708333
North Potomac,39.0827778,-77.2652778
Odenton,39.0838889,-76.7005556
Olney,39.1530556,-77.0672222
Overlea,39.3633333,-76.5208333
Owings Mills,39.4194444,-76.7805556
Parkville,39.3772222,-76.5400000
Parole,38.9794444,-76.5308333
Pasadena,39.1072222,-76.5713889
Perry Hall,39.4125000,-76.4638889
Pikesville,39.3741667,-76.7227778
Potomac,39.0180556,-77.2088889
Randallstown,39.3672222,-76.7955556
Redland,39.1452778,-77.1444444
Reisterstown,39.4694444,-76.8297222
Riviera Beach,39.1666667,-76.5083333
Rockville,39.0838889,-77.1530556
Rosaryville,38.7566667,-76.8100000
Rosedale,39.3200000,-76.5158333
Rossville,39.3383333,-76.4800000
Saint Charles,38.6030556,-76.9388889
Salisbury,38.3605556,-75.5997222
Severn,39.1369444,-76.6986111
Severna Park,39.0702778,-76.5455556
Silver Spring,38.9905556,-77.0263889
South Gate,39.1288889,-76.6261111
South Laurel,39.0697222,-76.8505556
Takoma Park,38.9777778,-77.0077778
Towson,39.4013889,-76.6022222
Waldorf,38.6244444,-76.9394444
Walker Mill,38.8752778,-76.8886111
Westminster,39.5752778,-76.9961111
White Oak,39.0397222,-76.9933333
Abington,42.1047222,-70.9458333
Acton,42.4850000,-71.4333333
Acushnet,41.6805556,-70.9083333
Agawam,42.0694444,-72.6152778
Amesbury,42.8583333,-70.9305556
Amherst Center,42.3752778,-72.5197222
Andover,42.6583333,-71.1375000
Arlington,42.4152778,-71.1569444
Ashland,42.2611111,-71.4638889
Athol,42.5958333,-72.2272222
Attleboro,41.9444444,-71.2861111
Bedford,42.4905556,-71.2766667
Belchertown,42.2769444,-72.4013889
Belmont,42.3958333,-71.1791667
Beverly,42.5583333,-70.8805556
Billerica,42.5583333,-71.2694444
Blackstone,42.0177778,-71.5416667
Boston,42.3583333,-71.0602778
Bourne,41.7411111,-70.5994444
Braintree,42.2222222,-71.0000000
Brewster,41.7600000,-70.0833333
Bridgewater,41.9902778,-70.9755556
Brockton,42.0833333,-71.0188889
Brookline,42.3316667,-71.1216667
Burlington,42.5047222,-71.1961111
Cambridge,42.3750000,-71.1061111
Canton,42.1583333,-71.1452778
Carver,41.8833333,-70.7630556
Charlton,42.1355556,-71.9705556
Chelmsford,42.5997222,-71.3677778
Chelsea,42.3916667,-71.0333333
Chicopee,42.1486111,-72.6083333
Clinton,42.4166667,-71.6833333
Concord,42.4602778,-71.3494444
Danvers,42.5750000,-70.9305556
Dedham,42.2416667,-71.1666667
Dennis,41.7352778,-70.1944444
Dracut,42.6702778,-71.3025000
Dudley,42.0450000,-71.9305556
Duxbury,42.0416667,-70.6727778
East Bridgewater,42.0333333,-70.9597222
East Longmeadow,42.0644444,-72.5130556
Easthampton,42.2666667,-72.6694444
Easton,42.0244444,-71.1291667
Everett,42.4083333,-71.0541667
Fairhaven,41.6375000,-70.9041667
Fall River,41.7013889,-71.1555556
Falmouth,41.5513889,-70.6152778
Fitchburg,42.5833333,-71.8027778
Foxborough,42.0652778,-71.2483333
Framingham,42.2791667,-71.4166667
Franklin,42.0833333,-71.3972222
Gardner,42.5750000,-71.9986111
Gloucester,42.6158333,-70.6625000
Grafton,42.2069444,-71.6861111
Greenfield,42.5875000,-72.6000000
Groton,42.6111111,-71.5750000
Hanover,42.1130556,-70.8125000
Hanson,42.0750000,-70.8805556
Harwich,41.6861111,-70.0763889
Haverhill,42.7761111,-71.0777778
Hingham,42.2416667,-70.8902778
Holbrook,42.1550000,-71.0091667
Holden,42.3516667,-71.8638889
Holliston,42.2000000,-71.4250000
Holyoke,42.2041667,-72.6166667
Hopkinton,42.2286111,-71.5230556
Hudson,42.3916667,-71.5666667
Hull,42.3019444,-70.9083333
Ipswich,42.6791667,-70.8416667
Kingston,41.9944444,-70.7250000
Lakeville,41.8458333,-70.9500000
Lawrence,42.7069444,-71.1636111
Leicester,42.2458333,-71.9091667
Leominster,42.5250000,-71.7602778
Lexington,42.4472222,-71.2250000
Longmeadow,42.0500000,-72.5833333
Lowell,42.6333333,-71.3166667
Ludlow,42.1600000,-72.4763889
Lunenburg,42.5944444,-71.7250000
Lynn,42.4666667,-70.9500000
Lynnfield,42.5388889,-71.0486111
Malden,42.4250000,-71.0666667
Mansfield,42.0333333,-71.2194444
Marblehead,42.5000000,-70.8583333
Marlborough,42.3458333,-71.5527778
Marshfield,42.0916667,-70.7061111
Mashpee,41.6483333,-70.4816667
Maynard,42.4333333,-71.4500000
Medfield,42.1875000,-71.3069444
Medford,42.4183333,-71.1066667
Medway,42.1416667,-71.3972222
Melrose,42.4583333,-71.0666667
Methuen,42.7261111,-71.1913889
Middleton,42.5950000,-71.0166667
Milford,42.1397222,-71.5166667
Millbury,42.1938889,-71.7605556
Milton,42.2494444,-71.0666667
Nantucket,41.2833333,-70.1000000
Natick,42.2833333,-71.3500000
Needham,42.2833333,-71.2333333
New Bedford,41.6361111,-70.9347222
Newburyport,42.8125000,-70.8777778
Newton,42.3369444,-71.2097222
Norfolk,42.1194444,-71.3255556
North Adams,42.7008333,-73.1091667
North Andover,42.6986111,-71.1355556
North Reading,42.5750000,-71.0791667
Northampton,42.3250000,-72.6416667
Northborough,42.3194444,-71.6416667
Northbridge,42.1513889,-71.6500000
Norton,41.9666667,-71.1875000
Norwell,42.1616667,-70.7944444
Norwood,42.1944444,-71.2000000
Oxford,42.1166667,-71.8652778
Palmer,42.1583333,-72.3291667
Peabody,42.5277778,-70.9291667
Pembroke,42.0713889,-70.8097222
Pepperell,42.6658333,-71.5888889
Pittsfield,42.4500000,-73.2458333
Plymouth,41.9583333,-70.6677778
Quincy,42.2527778,-71.0027778
Randolph,42.1625000,-71.0416667
Raynham,41.9486111,-71.0736111
Reading,42.5255556,-71.0958333
Rehoboth,41.8402778,-71.2500000
Revere,42.4083333,-71.0125000
Rockland,42.1305556,-70.9166667
Salem,42.5194444,-70.8972222
Sandwich,41.7588889,-70.4944444
Saugus,42.4647222,-71.0105556
Scituate,42.1958333,-70.7263889
Seekonk,41.8083333,-71.3375000
Sharon,42.1236111,-71.1791667
Shrewsbury,42.2958333,-71.7133333
Somerset,41.7694444,-71.1291667
Somerville,42.3875000,-71.1000000
South Hadley,42.2583333,-72.5750000
South Yarmouth,41.6666667,-70.1852778
Southborough,42.3055556,-71.5250000
Southbridge,42.0750000,-72.0338889
Southwick,42.0547222,-72.7708333
Spencer,42.2438889,-71.9927778
Springfield,42.1013889,-72.5902778
Stoneham,42.4800000,-71.1000000
Stoughton,42.1250000,-71.1027778
Sudbury,42.3833333,-71.4166667
Sutton,42.1500000,-71.7633333
Swampscott,42.4708333,-70.9180556
Swansea,41.7480556,-71.1902778
Taunton,41.9000000,-71.0902778
Tewksbury,42.6105556,-71.2347222
Townsend,42.6666667,-71.7055556
Uxbridge,42.0772222,-71.6300000
Wakefield,42.5063889,-71.0733333
Walpole,42.1416667,-71.2500000
Waltham,42.3763889,-71.2361111
Ware,42.2597222,-72.2402778
Wareham,41.7625000,-70.7222222
Watertown,42.3708333,-71.1833333
Wayland,42.3625000,-71.3619444
Webster,42.0500000,-71.8805556
Wellesley,42.2963889,-71.2930556
West Springfield,42.1069444,-72.6208333
Westborough,42.2694444,-71.6166667
Westfield,42.1250000,-72.7500000
Westford,42.5791667,-71.4383333
Weston,42.3666667,-71.3036111
Westwood,42.2138889,-71.2250000
Weymouth,42.2208333,-70.9402778
Whitman,42.0805556,-70.9361111
Wilbraham,42.1236111,-72.4319444
Wilmington,42.5463889,-71.1741667
Winchendon,42.6861111,-72.0444444
Winchester,42.4522222,-71.1375000
Winthrop,42.3750000,-70.9833333
Woburn,42.4791667,-71.1527778
Worcester,42.2625000,-71.8027778
Wrentham,42.0666667,-71.3286111
Yarmouth,41.7055556,-70.2291667
Adrian,41.8975000,-84.0372222
Albion,42.2430556,-84.7530556
Allen Park,42.2575000,-83.2111111
Alma,43.3788889,-84.6597222
Alpena,45.0616667,-83.4327778
Ann Arbor,42.2708333,-83.7263889
Auburn Hills,42.6875000,-83.2341667
Battle Creek,42.3211111,-85.1797222
Bay City,43.5944444,-83.8888889
Beecher,43.0900000,-83.6944444
Benton Harbor,42.1166667,-86.4541667
Berkley,42.5030556,-83.1836111
Beverly Hills,42.5238889,-83.2233333
Big Rapids,43.6980556,-85.4836111
Birmingham,42.5466667,-83.2113889
Burton,42.9994444,-83.6163889
Cadillac,44.2519444,-85.4011111
Canton,42.3086111,-83.4822222
Clawson,42.5333333,-83.1463889
Coldwater,41.9402778,-85.0005556
Cutlerville,42.8408333,-85.6636111
Dearborn,42.3222222,-83.1763889
Dearborn Heights,42.3369444,-83.2733333
Detroit,42.3313889,-83.0458333
East Grand Rapids,42.9411111,-85.6100000
East Lansing,42.7369444,-84.4838889
Eastpointe,42.4683333,-82.9555556
Ecorse,42.2444444,-83.1458333
Escanaba,45.7452778,-87.0644444
Farmington,42.4644444,-83.3763889
Farmington Hills,42.4852778,-83.3772222
Fenton,42.7977778,-83.7050000
Ferndale,42.4605556,-83.1347222
Flint,43.0125000,-83.6875000
Forest Hills,42.9594444,-85.4897222
Fraser,42.5391667,-82.9494444
Garden City,42.3255556,-83.3311111
Grand Haven,43.0630556,-86.2283333
Grand Rapids,42.9633333,-85.6680556
Grandville,42.9097222,-85.7630556
Grosse Ile,42.1291667,-83.1444444
Grosse Pointe Farms,42.4091667,-82.8919444
Grosse Pointe Park,42.3758333,-82.9375000
Grosse Pointe Woods,42.4436111,-82.9069444
Hamtramck,42.3927778,-83.0497222
Harper Woods,42.4330556,-82.9241667
Haslett,42.7469444,-84.4011111
Hazel Park,42.4625000,-83.1041667
Highland Park,42.4055556,-83.0969444
Holland,42.7875000,-86.1088889
Holt,42.6405556,-84.5152778
Howell,42.6072222,-83.9294444
Inkster,42.2941667,-83.3100000
Ionia,42.9872222,-85.0711111
Jackson,42.2458333,-84.4013889
Jenison,42.9072222,-85.7919444
Kalamazoo,42.2916667,-85.5872222
Kentwood,42.8694444,-85.6447222
Lansing,42.7325000,-84.5555556
Lapeer,43.0513889,-83.3188889
Lincoln Park,42.2505556,-83.1786111
Livonia,42.3683333,-83.3527778
Madison Heights,42.4858333,-83.1052778
Marquette,46.5436111,-87.3952778
Marysville,42.9125000,-82.4869444
Melvindale,42.2825000,-83.1752778
Midland,43.6155556,-84.2472222
Monroe,41.9163889,-83.3977778
Mount Clemens,42.5972222,-82.8780556
Mount Pleasant,43.5977778,-84.7675000
Muskegon,43.2341667,-86.2483333
Muskegon Heights,43.2011111,-86.2388889
New Baltimore,42.6811111,-82.7369444
Niles,41.8297222,-86.2541667
Northview,43.0455556,-85.6005556
Norton Shores,43.1688889,-86.2638889
Novi,42.4805556,-83.4755556
Oak Park,42.4594444,-83.1827778
Okemos,42.7222222,-84.4275000
Owosso,42.9977778,-84.1766667
Pontiac,42.6388889,-83.2911111
Port Huron,42.9708333,-82.4250000
Portage,42.2011111,-85.5800000
Redford,42.3833333,-83.2966667
River Rouge,42.2733333,-83.1344444
Riverview,42.1741667,-83.1794444
Rochester,42.6805556,-83.1338889
Rochester Hills,42.6583333,-83.1500000
Romulus,42.2222222,-83.3966667
Roseville,42.4972222,-82.9372222
Royal Oak,42.4894444,-83.1447222
Saginaw,43.4194444,-83.9508333
South Lyon,42.4605556,-83.6516667
Southfield,42.4733333,-83.2219444
Southgate,42.2138889,-83.1938889
Sterling Heights,42.5802778,-83.0302778
Sturgis,41.7991667,-85.4191667
Taylor,42.2408333,-83.2697222
Traverse City,44.7630556,-85.6205556
Trenton,42.1394444,-83.1783333
Troy,42.6055556,-83.1500000
Walker,43.0013889,-85.7680556
Warren,42.4775000,-83.0277778
Waterford,42.7022222,-83.4027778
Waverly,42.7391667,-84.6208333
Wayne,42.2813889,-83.3863889
Westland,42.3241667,-83.4002778
Wixom,42.5247222,-83.5363889
Woodhaven,42.1388889,-83.2416667
Wyandotte,42.2141667,-83.1500000
Wyoming,42.9133333,-85.7052778
Ypsilanti,42.2411111,-83.6130556
Albert Lea,43.6480556,-93.3680556
Alexandria,45.8852778,-95.3772222
Andover,45.2333333,-93.2911111
Anoka,45.1977778,-93.3869444
Apple Valley,44.7319444,-93.2175000
Austin,43.6666667,-92.9744444
Bemidji,47.4736111,-94.8800000
Blaine,45.1608333,-93.2347222
Bloomington,44.8408333,-93.2980556
Brainerd,46.3580556,-94.2005556
Brooklyn Center,45.0761111,-93.3325000
Brooklyn Park,45.0941667,-93.3561111
Buffalo,45.1719444,-93.8744444
Burnsville,44.7677778,-93.2775000
Champlin,45.1888889,-93.3972222
Chanhassen,44.8622222,-93.5305556
Chaska,44.7894444,-93.6019444
Cloquet,46.7216667,-92.4591667
Columbia Heights,45.0408333,-93.2627778
Coon Rapids,45.1200000,-93.2875000
Cottage Grove,44.8277778,-92.9436111
Crystal,45.0327778,-93.3600000
Duluth,46.7833333,-92.1063889
Eagan,44.8041667,-93.1666667
East Bethel,45.3194444,-93.2022222
Eden Prairie,44.8547222,-93.4705556
Edina,44.8897222,-93.3497222
Elk River,45.3038889,-93.5669444
Fairmont,43.6522222,-94.4608333
Faribault,44.2950000,-93.2686111
Farmington,44.6402778,-93.1433333
Fergus Falls,46.2830556,-96.0772222
Forest Lake,45.2788889,-92.9850000
Fridley,45.0861111,-93.2630556
Golden Valley,45.0097222,-93.3488889
Ham Lake,45.2502778,-93.2497222
Hastings,44.7433333,-92.8522222
Hibbing,47.4272222,-92.9375000
Hopkins,44.9250000,-93.4625000
Hugo,45.1600000,-92.9930556
Hutchinson,44.8877778,-94.3694444
Inver Grove Heights,44.8480556,-93.0425000
Lakeville,44.6497222,-93.2425000
Lino Lakes,45.1602778,-93.0886111
Little Canada,45.0269444,-93.0875000
Mahtomedi,45.0697222,-92.9513889
Mankato,44.1636111,-93.9991667
Maple Grove,45.0725000,-93.4555556
Maplewood,44.9530556,-92.9950000
Marshall,44.4469444,-95.7880556
Mendota Heights,44.8836111,-93.1380556
Minneapolis,44.9800000,-93.2636111
Minnetonka,44.9133333,-93.5030556
Monticello,45.3055556,-93.7938889
Moorhead,46.8738889,-96.7672222
Mound,44.9366667,-93.6658333
Mounds View,45.1050000,-93.2083333
New Brighton,45.0655556,-93.2016667
New Hope,45.0380556,-93.3863889
New Ulm,44.3125000,-94.4602778
North Branch,45.5113889,-92.9800000
North Mankato,44.1733333,-94.0336111
North Saint Paul,45.0125000,-92.9916667
Northfield,44.4583333,-93.1613889
Oakdale,44.9630556,-92.9647222
Owatonna,44.0838889,-93.2258333
Plymouth,45.0105556,-93.4552778
Prior Lake,44.7133333,-93.4225000
Ramsey,45.2461111,-93.4519444
Red Wing,44.5625000,-92.5336111
Richfield,44.8833333,-93.2827778
Robbinsdale,45.0322222,-93.3383333
Rochester,44.0216667,-92.4697222
Rosemount,44.7394444,-93.1255556
Roseville,45.0061111,-93.1563889
Saint Cloud,45.5608333,-94.1622222
Saint Louis Park,44.9483333,-93.3477778
Saint Michael,45.2100000,-93.6647222
Saint Paul,44.9444444,-93.0930556
Saint Peter,44.3236111,-93.9577778
Sartell,45.6216667,-94.2066667
Sauk Rapids,45.5919444,-94.1658333
Savage,44.7791667,-93.3361111
Shakopee,44.7980556,-93.5266667
Shoreview,45.0791667,-93.1469444
South Saint Paul,44.8927778,-93.0347222
Stillwater,45.0563889,-92.8058333
Vadnais Heights,45.0575000,-93.0736111
Waconia,44.8508333,-93.7866667
Waseca,44.0777778,-93.5072222
West Fargo,46.8766667,-96.8722222
West Saint Paul,44.9161111,-93.1013889
White Bear Lake,45.0847222,-93.0097222
Willmar,45.1219444,-95.0430556
Winona,44.0500000,-91.6391667
Woodbury,44.9238889,-92.9591667
Worthington,43.6200000,-95.5961111
Bay Saint Louis,30.3086111,-89.3300000
Biloxi,30.3958333,-88.8852778
Brandon,32.2730556,-89.9858333
Brookhaven,31.5788889,-90.4405556
